driver,team,lap_number,LapTime,compound,is_pit,stint,lap_start_time,lap_time_s,year,event,round,stint_index,lap_index_in_stint,stint_length
SAI,Ferrari,49,0 days 00:01:23.890000,HARD,False,4.0,0 days 02:13:37.450000,83.89,2024,Qatar Grand Prix,23,1,48,57
TSU,RB,49,0 days 00:01:26.280000,SOFT,False,5.0,0 days 02:13:51.239000,86.28,2024,Qatar Grand Prix,23,1,48,57
VER,Red Bull Racing,49,0 days 00:01:23.468000,HARD,False,4.0,0 days 02:13:26.318000,83.468,2024,Qatar Grand Prix,23,1,44,53
ZHO,Kick Sauber,49,0 days 00:01:24.667000,HARD,False,4.0,0 days 02:13:42.481000,84.667,2024,Qatar Grand Prix,23,1,48,57
ALB,Williams,50,0 days 00:01:26.781000,SOFT,False,4.0,0 days 02:15:13.246000,86.781,2024,Qatar Grand Prix,23,1,49,56
ALO,Aston Martin,50,0 days 00:01:24.057000,MEDIUM,False,4.0,0 days 02:15:03.548000,84.057,2024,Qatar Grand Prix,23,1,49,57
BOT,Kick Sauber,50,0 days 00:01:25.881000,MEDIUM,False,4.0,0 days 02:15:15.108000,85.881,2024,Qatar Grand Prix,23,1,47,55
GAS,Alpine,50,0 days 00:01:23.866000,HARD,False,4.0,0 days 02:15:00.571000,83.866,2024,Qatar Grand Prix,23,1,49,57
HAM,Mercedes,50,0 days 00:01:24.806000,HARD,False,5.0,0 days 02:15:33.573000,84.806,2024,Qatar Grand Prix,23,1,47,55
LAW,RB,50,0 days 00:01:27.637000,SOFT,False,5.0,0 days 02:15:19.039000,87.637,2024,Qatar Grand Prix,23,1,48,56
LEC,Ferrari,50,0 days 00:01:23.405000,HARD,False,4.0,0 days 02:14:53.946000,83.405,2024,Qatar Grand Prix,23,1,47,55
MAG,Haas F1 Team,50,0 days 00:01:24.584000,HARD,False,4.0,0 days 02:15:11.184000,84.584,2024,Qatar Grand Prix,23,1,49,57
NOR,McLaren,50,0 days 00:01:24.692000,HARD,False,5.0,0 days 02:15:22.143000,84.692,2024,Qatar Grand Prix,23,1,46,54
PIA,McLaren,50,0 days 00:01:23.625000,HARD,False,4.0,0 days 02:14:55.288000,83.625,2024,Qatar Grand Prix,23,1,48,56
RUS,Mercedes,50,0 days 00:01:23.355000,HARD,False,5.0,0 days 02:14:56.742000,83.355,2024,Qatar Grand Prix,23,1,49,57
SAI,Ferrari,50,0 days 00:01:23.858000,HARD,False,4.0,0 days 02:15:01.340000,83.858,2024,Qatar Grand Prix,23,1,49,57
TSU,RB,50,0 days 00:01:27.030000,SOFT,False,5.0,0 days 02:15:17.519000,87.03,2024,Qatar Grand Prix,23,1,49,57
VER,Red Bull Racing,50,0 days 00:01:23.321000,HARD,False,4.0,0 days 02:14:49.786000,83.321,2024,Qatar Grand Prix,23,1,45,53
ZHO,Kick Sauber,50,0 days 00:01:24.428000,HARD,False,4.0,0 days 02:15:07.148000,84.428,2024,Qatar Grand Prix,23,1,49,57
ALB,Williams,51,0 days 00:01:26.660000,SOFT,False,4.0,0 days 02:16:40.027000,86.66,2024,Qatar Grand Prix,23,1,50,56
ALO,Aston Martin,51,0 days 00:01:24.054000,MEDIUM,False,4.0,0 days 02:16:27.605000,84.054,2024,Qatar Grand Prix,23,1,50,57
BOT,Kick Sauber,51,0 days 00:01:26.352000,MEDIUM,False,4.0,0 days 02:16:40.989000,86.352,2024,Qatar Grand Prix,23,1,48,55
GAS,Alpine,51,0 days 00:01:23.904000,HARD,False,4.0,0 days 02:16:24.437000,83.904,2024,Qatar Grand Prix,23,1,50,57
HAM,Mercedes,51,0 days 00:01:24.462000,HARD,False,5.0,0 days 02:16:58.379000,84.462,2024,Qatar Grand Prix,23,1,48,55
LAW,RB,51,0 days 00:01:28.245000,SOFT,False,5.0,0 days 02:16:46.676000,88.245,2024,Qatar Grand Prix,23,1,49,56
LEC,Ferrari,51,0 days 00:01:23.332000,HARD,False,4.0,0 days 02:16:17.351000,83.332,2024,Qatar Grand Prix,23,1,48,55
MAG,Haas F1 Team,51,0 days 00:01:24.558000,HARD,False,4.0,0 days 02:16:35.768000,84.558,2024,Qatar Grand Prix,23,1,50,57
NOR,McLaren,51,0 days 00:01:25.197000,HARD,False,5.0,0 days 02:16:46.835000,85.197,2024,Qatar Grand Prix,23,1,47,54
PIA,McLaren,51,0 days 00:01:23.218000,HARD,False,4.0,0 days 02:16:18.913000,83.218,2024,Qatar Grand Prix,23,1,49,56
RUS,Mercedes,51,0 days 00:01:23.495000,HARD,False,5.0,0 days 02:16:20.097000,83.495,2024,Qatar Grand Prix,23,1,50,57
SAI,Ferrari,51,0 days 00:01:24.922000,HARD,False,4.0,0 days 02:16:25.198000,84.922,2024,Qatar Grand Prix,23,1,50,57
TSU,RB,51,0 days 00:01:27.301000,SOFT,False,5.0,0 days 02:16:44.549000,87.301,2024,Qatar Grand Prix,23,1,50,57
VER,Red Bull Racing,51,0 days 00:01:23.043000,HARD,False,4.0,0 days 02:16:13.107000,83.043,2024,Qatar Grand Prix,23,1,46,53
ZHO,Kick Sauber,51,0 days 00:01:24.425000,HARD,False,4.0,0 days 02:16:31.576000,84.425,2024,Qatar Grand Prix,23,1,50,57
ALB,Williams,52,0 days 00:01:27.510000,SOFT,False,4.0,0 days 02:18:06.687000,87.51,2024,Qatar Grand Prix,23,1,51,56
ALO,Aston Martin,52,0 days 00:01:24.196000,MEDIUM,False,4.0,0 days 02:17:51.659000,84.196,2024,Qatar Grand Prix,23,1,51,57
BOT,Kick Sauber,52,0 days 00:01:26.927000,MEDIUM,False,4.0,0 days 02:18:07.341000,86.927,2024,Qatar Grand Prix,23,1,49,55
GAS,Alpine,52,0 days 00:01:24.057000,HARD,False,4.0,0 days 02:17:48.341000,84.057,2024,Qatar Grand Prix,23,1,51,57
HAM,Mercedes,52,0 days 00:01:23.865000,HARD,False,5.0,0 days 02:18:22.841000,83.865,2024,Qatar Grand Prix,23,1,49,55
LAW,RB,52,0 days 00:01:27.612000,SOFT,False,5.0,0 days 02:18:14.921000,87.612,2024,Qatar Grand Prix,23,1,50,56
LEC,Ferrari,52,0 days 00:01:23.720000,HARD,False,4.0,0 days 02:17:40.683000,83.72,2024,Qatar Grand Prix,23,1,49,55
MAG,Haas F1 Team,52,0 days 00:01:24.593000,HARD,False,4.0,0 days 02:18:00.326000,84.593,2024,Qatar Grand Prix,23,1,51,57
NOR,McLaren,52,0 days 00:01:22.928000,HARD,False,5.0,0 days 02:18:12.032000,82.928,2024,Qatar Grand Prix,23,1,48,54
PIA,McLaren,52,0 days 00:01:23.478000,HARD,False,4.0,0 days 02:17:42.131000,83.478,2024,Qatar Grand Prix,23,1,50,56
RUS,Mercedes,52,0 days 00:01:23.549000,HARD,False,5.0,0 days 02:17:43.592000,83.549,2024,Qatar Grand Prix,23,1,51,57
SAI,Ferrari,52,0 days 00:01:23.465000,HARD,False,4.0,0 days 02:17:50.120000,83.465,2024,Qatar Grand Prix,23,1,51,57
TSU,RB,52,0 days 00:01:27.780000,SOFT,False,5.0,0 days 02:18:11.850000,87.78,2024,Qatar Grand Prix,23,1,51,57
VER,Red Bull Racing,52,0 days 00:01:23.162000,HARD,False,4.0,0 days 02:17:36.150000,83.162,2024,Qatar Grand Prix,23,1,47,53
ZHO,Kick Sauber,52,0 days 00:01:24.403000,HARD,False,4.0,0 days 02:17:56.001000,84.403,2024,Qatar Grand Prix,23,1,51,57
ALB,Williams,53,0 days 00:01:30.321000,SOFT,False,4.0,0 days 02:19:34.197000,90.321,2024,Qatar Grand Prix,23,1,52,56
ALO,Aston Martin,53,0 days 00:01:23.993000,MEDIUM,False,4.0,0 days 02:19:15.855000,83.993,2024,Qatar Grand Prix,23,1,52,57
BOT,Kick Sauber,53,0 days 00:01:25.533000,MEDIUM,False,4.0,0 days 02:19:34.268000,85.533,2024,Qatar Grand Prix,23,1,50,55
GAS,Alpine,53,0 days 00:01:23.984000,HARD,False,4.0,0 days 02:19:12.398000,83.984,2024,Qatar Grand Prix,23,1,52,57
HAM,Mercedes,53,0 days 00:01:24.044000,HARD,False,5.0,0 days 02:19:46.706000,84.044,2024,Qatar Grand Prix,23,1,50,55
LAW,RB,53,0 days 00:01:27.521000,SOFT,False,5.0,0 days 02:19:42.533000,87.521,2024,Qatar Grand Prix,23,1,51,56
LEC,Ferrari,53,0 days 00:01:23.242000,HARD,False,4.0,0 days 02:19:04.403000,83.242,2024,Qatar Grand Prix,23,1,50,55
MAG,Haas F1 Team,53,0 days 00:01:24.482000,HARD,False,4.0,0 days 02:19:24.919000,84.482,2024,Qatar Grand Prix,23,1,52,57
NOR,McLaren,53,0 days 00:01:25.089000,HARD,False,5.0,0 days 02:19:34.960000,85.089,2024,Qatar Grand Prix,23,1,49,54
PIA,McLaren,53,0 days 00:01:23.523000,HARD,False,4.0,0 days 02:19:05.609000,83.523,2024,Qatar Grand Prix,23,1,51,56
RUS,Mercedes,53,0 days 00:01:23.681000,HARD,False,5.0,0 days 02:19:07.141000,83.681,2024,Qatar Grand Prix,23,1,52,57
SAI,Ferrari,53,0 days 00:01:23.620000,HARD,False,4.0,0 days 02:19:13.585000,83.62,2024,Qatar Grand Prix,23,1,52,57
TSU,RB,53,0 days 00:01:27.383000,SOFT,False,5.0,0 days 02:19:39.630000,87.383,2024,Qatar Grand Prix,23,1,52,57
VER,Red Bull Racing,53,0 days 00:01:23.132000,HARD,False,4.0,0 days 02:18:59.312000,83.132,2024,Qatar Grand Prix,23,1,48,53
ZHO,Kick Sauber,53,0 days 00:01:24.294000,HARD,False,4.0,0 days 02:19:20.404000,84.294,2024,Qatar Grand Prix,23,1,52,57
ALB,Williams,54,0 days 00:01:28.167000,SOFT,False,4.0,0 days 02:21:04.518000,88.167,2024,Qatar Grand Prix,23,1,53,56
ALO,Aston Martin,54,0 days 00:01:23.871000,MEDIUM,False,4.0,0 days 02:20:39.848000,83.871,2024,Qatar Grand Prix,23,1,53,57
BOT,Kick Sauber,54,0 days 00:01:26.568000,MEDIUM,False,4.0,0 days 02:20:59.801000,86.568,2024,Qatar Grand Prix,23,1,51,55
GAS,Alpine,54,0 days 00:01:24.082000,HARD,False,4.0,0 days 02:20:36.382000,84.082,2024,Qatar Grand Prix,23,1,53,57
HAM,Mercedes,54,0 days 00:01:27.079000,HARD,False,5.0,0 days 02:21:10.750000,87.079,2024,Qatar Grand Prix,23,1,51,55
LAW,RB,54,0 days 00:01:27.690000,SOFT,False,5.0,0 days 02:21:10.054000,87.69,2024,Qatar Grand Prix,23,1,52,56
LEC,Ferrari,54,0 days 00:01:23.454000,HARD,False,4.0,0 days 02:20:27.645000,83.454,2024,Qatar Grand Prix,23,1,51,55
MAG,Haas F1 Team,54,0 days 00:01:24.431000,HARD,False,4.0,0 days 02:20:49.401000,84.431,2024,Qatar Grand Prix,23,1,53,57
NOR,McLaren,54,0 days 00:01:22.471000,HARD,False,5.0,0 days 02:21:00.049000,82.471,2024,Qatar Grand Prix,23,1,50,54
PIA,McLaren,54,0 days 00:01:23.370000,HARD,False,4.0,0 days 02:20:29.132000,83.37,2024,Qatar Grand Prix,23,1,52,56
RUS,Mercedes,54,0 days 00:01:23.560000,HARD,False,5.0,0 days 02:20:30.822000,83.56,2024,Qatar Grand Prix,23,1,53,57
SAI,Ferrari,54,0 days 00:01:23.745000,HARD,False,4.0,0 days 02:20:37.205000,83.745,2024,Qatar Grand Prix,23,1,53,57
TSU,RB,54,0 days 00:01:27.337000,SOFT,False,5.0,0 days 02:21:07.013000,87.337,2024,Qatar Grand Prix,23,1,53,57
VER,Red Bull Racing,54,0 days 00:01:23.006000,HARD,False,4.0,0 days 02:20:22.444000,83.006,2024,Qatar Grand Prix,23,1,49,53
ZHO,Kick Sauber,54,0 days 00:01:24.239000,HARD,False,4.0,0 days 02:20:44.698000,84.239,2024,Qatar Grand Prix,23,1,53,57
ALB,Williams,55,0 days 00:01:32.223000,SOFT,False,4.0,0 days 02:22:32.685000,92.223,2024,Qatar Grand Prix,23,1,54,56
ALO,Aston Martin,55,0 days 00:01:24.078000,MEDIUM,False,4.0,0 days 02:22:03.719000,84.078,2024,Qatar Grand Prix,23,1,54,57
BOT,Kick Sauber,55,0 days 00:01:26.051000,MEDIUM,False,4.0,0 days 02:22:26.369000,86.051,2024,Qatar Grand Prix,23,1,52,55
GAS,Alpine,55,0 days 00:01:24.158000,HARD,False,4.0,0 days 02:22:00.464000,84.158,2024,Qatar Grand Prix,23,1,54,57
HAM,Mercedes,55,0 days 00:01:24.250000,HARD,False,5.0,0 days 02:22:37.829000,84.25,2024,Qatar Grand Prix,23,1,52,55
LAW,RB,55,0 days 00:01:27.540000,SOFT,False,5.0,0 days 02:22:37.744000,87.54,2024,Qatar Grand Prix,23,1,53,56
LEC,Ferrari,55,0 days 00:01:23.498000,HARD,False,4.0,0 days 02:21:51.099000,83.498,2024,Qatar Grand Prix,23,1,52,55
MAG,Haas F1 Team,55,0 days 00:01:24.259000,HARD,False,4.0,0 days 02:22:13.832000,84.259,2024,Qatar Grand Prix,23,1,54,57
NOR,McLaren,55,0 days 00:01:22.994000,HARD,False,5.0,0 days 02:22:22.520000,82.994,2024,Qatar Grand Prix,23,1,51,54
PIA,McLaren,55,0 days 00:01:23.269000,HARD,False,4.0,0 days 02:21:52.502000,83.269,2024,Qatar Grand Prix,23,1,53,56
RUS,Mercedes,55,0 days 00:01:23.361000,HARD,False,5.0,0 days 02:21:54.382000,83.361,2024,Qatar Grand Prix,23,1,54,57
SAI,Ferrari,55,0 days 00:01:24.559000,HARD,False,4.0,0 days 02:22:00.950000,84.559,2024,Qatar Grand Prix,23,1,54,57
TSU,RB,55,0 days 00:01:27.433000,SOFT,False,5.0,0 days 02:22:34.350000,87.433,2024,Qatar Grand Prix,23,1,54,57
VER,Red Bull Racing,55,0 days 00:01:22.905000,HARD,False,4.0,0 days 02:21:45.450000,82.905,2024,Qatar Grand Prix,23,1,50,53
ZHO,Kick Sauber,55,0 days 00:01:24.038000,HARD,False,4.0,0 days 02:22:08.937000,84.038,2024,Qatar Grand Prix,23,1,54,57
ALB,Williams,56,0 days 00:02:03.543000,SOFT,False,5.0,0 days 02:24:04.908000,123.543,2024,Qatar Grand Prix,23,1,55,56
ALO,Aston Martin,56,0 days 00:01:23.885000,MEDIUM,False,4.0,0 days 02:23:27.797000,83.885,2024,Qatar Grand Prix,23,1,55,57
BOT,Kick Sauber,56,0 days 00:01:26.311000,MEDIUM,False,4.0,0 days 02:23:52.420000,86.311,2024,Qatar Grand Prix,23,1,53,55
GAS,Alpine,56,0 days 00:01:23.705000,HARD,False,4.0,0 days 02:23:24.622000,83.705,2024,Qatar Grand Prix,23,1,55,57
HAM,Mercedes,56,0 days 00:01:24.412000,HARD,False,5.0,0 days 02:24:02.079000,84.412,2024,Qatar Grand Prix,23,1,53,55
LAW,RB,56,0 days 00:01:26.327000,SOFT,False,5.0,0 days 02:24:05.284000,86.327,2024,Qatar Grand Prix,23,1,54,56
LEC,Ferrari,56,0 days 00:01:23.356000,HARD,False,4.0,0 days 02:23:14.597000,83.356,2024,Qatar Grand Prix,23,1,53,55
MAG,Haas F1 Team,56,0 days 00:01:24.741000,HARD,False,4.0,0 days 02:23:38.091000,84.741,2024,Qatar Grand Prix,23,1,55,57
NOR,McLaren,56,0 days 00:01:22.384000,HARD,False,5.0,0 days 02:23:45.514000,82.384,2024,Qatar Grand Prix,23,1,52,54
PIA,McLaren,56,0 days 00:01:23.313000,HARD,False,4.0,0 days 02:23:15.771000,83.313,2024,Qatar Grand Prix,23,1,54,56
RUS,Mercedes,56,0 days 00:01:23.366000,HARD,False,5.0,0 days 02:23:17.743000,83.366,2024,Qatar Grand Prix,23,1,55,57
SAI,Ferrari,56,0 days 00:01:23.544000,HARD,False,4.0,0 days 02:23:25.509000,83.544,2024,Qatar Grand Prix,23,1,55,57
TSU,RB,56,0 days 00:01:27.674000,SOFT,False,5.0,0 days 02:24:01.783000,87.674,2024,Qatar Grand Prix,23,1,55,57
VER,Red Bull Racing,56,0 days 00:01:23.369000,HARD,False,4.0,0 days 02:23:08.355000,83.369,2024,Qatar Grand Prix,23,1,51,53
ZHO,Kick Sauber,56,0 days 00:01:23.978000,HARD,False,4.0,0 days 02:23:32.975000,83.978,2024,Qatar Grand Prix,23,1,55,57
ALO,Aston Martin,57,0 days 00:01:23.667000,MEDIUM,False,4.0,0 days 02:24:51.682000,83.667,2024,Qatar Grand Prix,23,1,56,57
BOT,Kick Sauber,57,0 days 00:01:27.014000,MEDIUM,False,4.0,0 days 02:25:18.731000,87.014,2024,Qatar Grand Prix,23,1,54,55
GAS,Alpine,57,0 days 00:01:23.937000,HARD,False,4.0,0 days 02:24:48.327000,83.937,2024,Qatar Grand Prix,23,1,56,57
HAM,Mercedes,57,0 days 00:01:25.086000,HARD,False,5.0,0 days 02:25:26.491000,85.086,2024,Qatar Grand Prix,23,1,54,55
LAW,RB,57,0 days 00:01:26.522000,SOFT,False,5.0,0 days 02:25:31.611000,86.522,2024,Qatar Grand Prix,23,1,55,56
LEC,Ferrari,57,0 days 00:01:23.559000,HARD,False,4.0,0 days 02:24:37.953000,83.559,2024,Qatar Grand Prix,23,1,54,55
MAG,Haas F1 Team,57,0 days 00:01:24.827000,HARD,False,4.0,0 days 02:25:02.832000,84.827,2024,Qatar Grand Prix,23,1,56,57
NOR,McLaren,57,0 days 00:01:23.271000,HARD,False,5.0,0 days 02:25:07.898000,83.271,2024,Qatar Grand Prix,23,1,53,54
PIA,McLaren,57,0 days 00:01:23.241000,HARD,False,4.0,0 days 02:24:39.084000,83.241,2024,Qatar Grand Prix,23,1,55,56
RUS,Mercedes,57,0 days 00:01:23.477000,HARD,False,5.0,0 days 02:24:41.109000,83.477,2024,Qatar Grand Prix,23,1,56,57
SAI,Ferrari,57,0 days 00:01:23.905000,HARD,False,4.0,0 days 02:24:49.053000,83.905,2024,Qatar Grand Prix,23,1,56,57
TSU,RB,57,0 days 00:01:27.125000,SOFT,False,5.0,0 days 02:25:29.457000,87.125,2024,Qatar Grand Prix,23,1,56,57
VER,Red Bull Racing,57,0 days 00:01:23.776000,HARD,False,4.0,0 days 02:24:31.724000,83.776,2024,Qatar Grand Prix,23,1,52,53
ZHO,Kick Sauber,57,0 days 00:01:23.889000,HARD,False,4.0,0 days 02:24:56.953000,83.889,2024,Qatar Grand Prix,23,1,56,57
ALB,Williams,1,0 days 00:01:41.190000,MEDIUM,False,1.0,0 days 00:56:47.817000,101.19,2024,Abu Dhabi Grand Prix,24,1,0,57
ALO,Aston Martin,1,0 days 00:01:36.166000,MEDIUM,False,1.0,0 days 00:56:47.817000,96.166,2024,Abu Dhabi Grand Prix,24,1,0,58
BOT,Kick Sauber,1,0 days 00:01:40.183000,MEDIUM,False,1.0,0 days 00:56:47.817000,100.183,2024,Abu Dhabi Grand Prix,24,1,0,30
COL,Williams,1,0 days 00:01:42.506000,MEDIUM,False,1.0,0 days 00:56:47.817000,102.506,2024,Abu Dhabi Grand Prix,24,1,0,26
DOO,Alpine,1,0 days 00:01:41.564000,MEDIUM,False,1.0,0 days 00:56:47.817000,101.564,2024,Abu Dhabi Grand Prix,24,1,0,57
GAS,Alpine,1,0 days 00:01:33.984000,MEDIUM,False,1.0,0 days 00:56:47.817000,93.984,2024,Abu Dhabi Grand Prix,24,1,0,58
HAM,Mercedes,1,0 days 00:01:39.884000,HARD,False,1.0,0 days 00:56:47.817000,99.884,2024,Abu Dhabi Grand Prix,24,1,0,58
HUL,Haas F1 Team,1,0 days 00:01:35.498000,MEDIUM,False,1.0,0 days 00:56:47.817000,95.498,2024,Abu Dhabi Grand Prix,24,1,0,58
LAW,RB,1,0 days 00:01:39.017000,MEDIUM,False,1.0,0 days 00:56:47.817000,99.017,2024,Abu Dhabi Grand Prix,24,1,0,55
LEC,Ferrari,1,0 days 00:01:37.644000,MEDIUM,False,1.0,0 days 00:56:47.817000,97.644,2024,Abu Dhabi Grand Prix,24,1,0,58
MAG,Haas F1 Team,1,0 days 00:01:36.949000,MEDIUM,False,1.0,0 days 00:56:47.817000,96.949,2024,Abu Dhabi Grand Prix,24,1,0,57
NOR,McLaren,1,0 days 00:01:31.142000,MEDIUM,False,1.0,0 days 00:56:47.817000,91.142,2024,Abu Dhabi Grand Prix,24,1,0,58
PIA,McLaren,1,0 days 00:01:43.757000,MEDIUM,False,1.0,0 days 00:56:47.817000,103.757,2024,Abu Dhabi Grand Prix,24,1,0,58
RUS,Mercedes,1,0 days 00:01:34.679000,MEDIUM,False,1.0,0 days 00:56:47.817000,94.679,2024,Abu Dhabi Grand Prix,24,1,0,58
SAI,Ferrari,1,0 days 00:01:32.999000,MEDIUM,False,1.0,0 days 00:56:47.817000,92.999,2024,Abu Dhabi Grand Prix,24,1,0,58
STR,Aston Martin,1,0 days 00:01:38.324000,MEDIUM,False,1.0,0 days 00:56:47.817000,98.324,2024,Abu Dhabi Grand Prix,24,1,0,57
TSU,RB,1,0 days 00:01:42.007000,MEDIUM,False,1.0,0 days 00:56:47.817000,102.007,2024,Abu Dhabi Grand Prix,24,1,0,57
VER,Red Bull Racing,1,0 days 00:01:39.510000,MEDIUM,False,1.0,0 days 00:56:47.817000,99.51,2024,Abu Dhabi Grand Prix,24,1,0,58
ZHO,Kick Sauber,1,0 days 00:01:40.718000,MEDIUM,False,1.0,0 days 00:56:47.817000,100.718,2024,Abu Dhabi Grand Prix,24,1,0,57
ALB,Williams,2,0 days 00:02:00.191000,MEDIUM,False,1.0,0 days 00:58:29.277000,120.191,2024,Abu Dhabi Grand Prix,24,1,1,57
ALO,Aston Martin,2,0 days 00:01:50.156000,MEDIUM,False,1.0,0 days 00:58:24.253000,110.156,2024,Abu Dhabi Grand Prix,24,1,1,58
BOT,Kick Sauber,2,0 days 00:01:57.544000,MEDIUM,False,1.0,0 days 00:58:28.270000,117.544,2024,Abu Dhabi Grand Prix,24,1,1,30
COL,Williams,2,0 days 00:02:02.028000,MEDIUM,False,1.0,0 days 00:58:30.593000,122.028,2024,Abu Dhabi Grand Prix,24,1,1,26
GAS,Alpine,2,0 days 00:01:49.760000,MEDIUM,False,1.0,0 days 00:58:22.071000,109.76,2024,Abu Dhabi Grand Prix,24,1,1,58
HAM,Mercedes,2,0 days 00:01:56.731000,HARD,False,1.0,0 days 00:58:27.971000,116.731,2024,Abu Dhabi Grand Prix,24,1,1,58
HUL,Haas F1 Team,2,0 days 00:01:49.887000,MEDIUM,False,1.0,0 days 00:58:23.585000,109.887,2024,Abu Dhabi Grand Prix,24,1,1,58
LAW,RB,2,0 days 00:01:54.148000,MEDIUM,False,1.0,0 days 00:58:27.104000,114.148,2024,Abu Dhabi Grand Prix,24,1,1,55
LEC,Ferrari,2,0 days 00:01:53.013000,MEDIUM,False,1.0,0 days 00:58:25.731000,113.013,2024,Abu Dhabi Grand Prix,24,1,1,58
MAG,Haas F1 Team,2,0 days 00:01:50.197000,MEDIUM,False,1.0,0 days 00:58:25.036000,110.197,2024,Abu Dhabi Grand Prix,24,1,1,57
NOR,McLaren,2,0 days 00:01:48.349000,MEDIUM,False,1.0,0 days 00:58:19.229000,108.349,2024,Abu Dhabi Grand Prix,24,1,1,58
PIA,McLaren,2,0 days 00:02:01.916000,MEDIUM,False,1.0,0 days 00:58:31.844000,121.916,2024,Abu Dhabi Grand Prix,24,1,1,58
RUS,Mercedes,2,0 days 00:01:49.838000,MEDIUM,False,1.0,0 days 00:58:22.766000,109.838,2024,Abu Dhabi Grand Prix,24,1,1,58
SAI,Ferrari,2,0 days 00:01:49.770000,MEDIUM,False,1.0,0 days 00:58:21.086000,109.77,2024,Abu Dhabi Grand Prix,24,1,1,58
STR,Aston Martin,2,0 days 00:01:53.356000,MEDIUM,False,1.0,0 days 00:58:26.411000,113.356,2024,Abu Dhabi Grand Prix,24,1,1,57
TSU,RB,2,0 days 00:02:01.592000,MEDIUM,False,1.0,0 days 00:58:30.094000,121.592,2024,Abu Dhabi Grand Prix,24,1,1,57
VER,Red Bull Racing,2,0 days 00:01:54.938000,MEDIUM,False,1.0,0 days 00:58:27.597000,114.938,2024,Abu Dhabi Grand Prix,24,1,1,58
ZHO,Kick Sauber,2,0 days 00:01:59.827000,MEDIUM,False,1.0,0 days 00:58:28.805000,119.827,2024,Abu Dhabi Grand Prix,24,1,1,57
ALB,Williams,3,0 days 00:01:35.776000,MEDIUM,False,1.0,0 days 01:00:29.468000,95.776,2024,Abu Dhabi Grand Prix,24,1,2,57
ALO,Aston Martin,3,0 days 00:01:42.240000,MEDIUM,False,1.0,0 days 01:00:14.409000,102.24,2024,Abu Dhabi Grand Prix,24,1,2,58
BOT,Kick Sauber,3,0 days 00:01:38.101000,MEDIUM,False,1.0,0 days 01:00:25.814000,98.101,2024,Abu Dhabi Grand Prix,24,1,2,30
COL,Williams,3,0 days 00:02:10.710000,MEDIUM,False,1.0,0 days 01:00:32.621000,130.71,2024,Abu Dhabi Grand Prix,24,1,2,26
DOO,Alpine,3,0 days 00:01:36.802000,MEDIUM,False,1.0,0 days 01:00:30.465000,96.802,2024,Abu Dhabi Grand Prix,24,1,2,57
GAS,Alpine,3,0 days 00:01:42.837000,MEDIUM,False,1.0,0 days 01:00:11.831000,102.837,2024,Abu Dhabi Grand Prix,24,1,2,58
HAM,Mercedes,3,0 days 00:01:37.736000,HARD,False,1.0,0 days 01:00:24.702000,97.736,2024,Abu Dhabi Grand Prix,24,1,2,58
HUL,Haas F1 Team,3,0 days 00:01:42.689000,MEDIUM,False,1.0,0 days 01:00:13.472000,102.689,2024,Abu Dhabi Grand Prix,24,1,2,58
LAW,RB,3,0 days 00:01:40.324000,MEDIUM,False,1.0,0 days 01:00:21.252000,100.324,2024,Abu Dhabi Grand Prix,24,1,2,55
LEC,Ferrari,3,0 days 00:01:39.656000,MEDIUM,False,1.0,0 days 01:00:18.744000,99.656,2024,Abu Dhabi Grand Prix,24,1,2,58
MAG,Haas F1 Team,3,0 days 00:01:42.283000,MEDIUM,False,1.0,0 days 01:00:15.233000,102.283,2024,Abu Dhabi Grand Prix,24,1,2,57
NOR,McLaren,3,0 days 00:01:43.313000,MEDIUM,False,1.0,0 days 01:00:07.578000,103.313,2024,Abu Dhabi Grand Prix,24,1,2,58
PIA,McLaren,3,0 days 00:01:34.860000,MEDIUM,False,1.0,0 days 01:00:33.760000,94.86,2024,Abu Dhabi Grand Prix,24,1,2,58
RUS,Mercedes,3,0 days 00:01:42.811000,MEDIUM,False,1.0,0 days 01:00:12.604000,102.811,2024,Abu Dhabi Grand Prix,24,1,2,58
SAI,Ferrari,3,0 days 00:01:42.795000,MEDIUM,False,1.0,0 days 01:00:10.856000,102.795,2024,Abu Dhabi Grand Prix,24,1,2,58
STR,Aston Martin,3,0 days 00:01:39.525000,MEDIUM,False,1.0,0 days 01:00:19.767000,99.525,2024,Abu Dhabi Grand Prix,24,1,2,57
TSU,RB,3,0 days 00:01:34.821000,MEDIUM,False,1.0,0 days 01:00:31.686000,94.821,2024,Abu Dhabi Grand Prix,24,1,2,57
VER,Red Bull Racing,3,0 days 00:01:38.051000,MEDIUM,False,1.0,0 days 01:00:22.535000,98.051,2024,Abu Dhabi Grand Prix,24,1,2,58
ZHO,Kick Sauber,3,0 days 00:01:35.927000,MEDIUM,False,1.0,0 days 01:00:28.632000,95.927,2024,Abu Dhabi Grand Prix,24,1,2,57
ALB,Williams,4,0 days 00:01:30.060000,MEDIUM,False,1.0,0 days 01:02:05.244000,90.06,2024,Abu Dhabi Grand Prix,24,1,3,57
ALO,Aston Martin,4,0 days 00:01:29.434000,MEDIUM,False,1.0,0 days 01:01:56.649000,89.434,2024,Abu Dhabi Grand Prix,24,1,3,58
